"","mean","sd","0.025quant","0.5quant","0.975quant","mode","X","ISO_A0","adjusted_year","cases","full_name","continent","label_y","hemisphere","join","total_missing","YearN","YearN2","YearN3","YearN4","population_total","ave_cases","avg_inc","YearN_continent","YearN_country","offset1","country","countryID","continentID"
"fitted.Predictor.1661",122.186918315999,0.413746328145514,121.3775968388,122.186217813217,123.000225843383,122.184821324038,1709,"THA",2018,87212,"Thailand","Asia",15.45974,"north","THA 2018",0,29,29,29,29,71376079,65501.9142857143,100.014958770119,"Asia_29","THA_29",713.76079,"THA",49,1
"fitted.Predictor.1662",183.379750451166,0.506352244213403,182.388833694911,183.379051379626,184.374645111999,183.377657755888,1710,"THA",2019,131157,"Thailand","Asia",15.45974,"north","THA 2019",0,30,30,30,30,71522271,65501.9142857143,100.014958770119,"Asia_30","THA_30",715.22271,"THA",49,1
"fitted.Predictor.1663",101.225078733309,0.375889563195129,100.489983328491,101.224380825713,101.964145421881,101.222989504095,1711,"THA",2020,72519,"Thailand","Asia",15.45974,"north","THA 2020",0,31,31,31,31,71641484,65501.9142857143,100.014958770119,"Asia_31","THA_31",716.41484,"THA",49,1
"fitted.Predictor.1664",14.8031218626975,0.143662380034779,14.523400330844,14.8024247995758,15.0868099033775,14.8010350860416,1712,"THA",2021,10617,"Thailand","Asia",15.45974,"north","THA 2021",0,32,32,32,32,71727332,65501.9142857143,100.014958770119,"Asia_32","THA_32",717.27332,"THA",49,1
"fitted.Predictor.1665",65.0707057815176,0.301179812589472,64.4821064627173,65.0700087872199,65.663271190039,65.0686192704118,1713,"THA",2022,46678,"Thailand","Asia",15.45974,"north","THA 2022",0,33,33,33,33,71735329,65501.9142857143,100.014958770119,"Asia_33","THA_33",717.35329,"THA",49,1
"fitted.Predictor.1666",222.055505895174,0.556495333389176,220.966258440059,222.054808579437,223.14872126337,222.053418461127,1714,"THA",2023,159219,"Thailand","Asia",15.45974,"north","THA 2023",0,34,34,34,34,71702435,65501.9142857143,100.014958770119,"Asia_34","THA_34",717.02435,"THA",49,1
"fitted.Predictor.1667",122.025830559454,11.0952354349359,101.716241650986,121.524526656043,145.190202497134,120.529400579842,1716,"TON",1990,122,"Tonga","Oceania",-21.210026,"south","TON 1990",14,1,1,1,1,99700,139.848484848485,132.990671864059,"Oceania_1","TON_1",0.997,"TON",50,4
"fitted.Predictor.1668",35.1545873407471,5.98644231144357,24.8764726237663,34.6557140385512,48.2790919689311,33.6790515907581,1717,"TON",1991,35,"Tonga","Oceania",-21.210026,"south","TON 1991",14,2,2,2,2,99895,139.848484848485,132.990671864059,"Oceania_2","TON_2",0.99895,"TON",50,4
"fitted.Predictor.1669",9.37660145585021,3.1613408548898,4.66904384669836,8.88520052405058,16.9082255707599,7.97871190299823,1718,"TON",1992,9,"Tonga","Oceania",-21.210026,"south","TON 1992",14,3,3,3,3,100022,139.848484848485,132.990671864059,"Oceania_3","TON_3",1.00022,"TON",50,4
"fitted.Predictor.1670",1.80475706211193,1.56164449265028,0.314669517268497,1.36471900341057,5.9123874229244,0.780365528734113,1719,"TON",1993,1,"Tonga","Oceania",-21.210026,"south","TON 1993",14,4,4,4,4,100103,139.848484848485,132.990671864059,"Oceania_4","TON_4",1.00103,"TON",50,4
"fitted.Predictor.1671",1.34747057963175,1.39842998411617,0.174214212862252,0.93491604090233,4.99986436094146,0.450113576066395,1720,"TON",1994,0,"Tonga","Oceania",-21.210026,"south","TON 1994",14,5,5,5,5,100166,139.848484848485,132.990671864059,"Oceania_5","TON_5",1.00166,"TON",50,4
"fitted.Predictor.1672",3.70466308699504,2.0795812260901,1.15739618725683,3.23049372885759,9.01543052073061,2.45668363491926,1721,"TON",1995,3,"Tonga","Oceania",-21.210026,"south","TON 1995",14,6,6,6,6,100225,139.848484848485,132.990671864059,"Oceania_6","TON_6",1.00225,"TON",50,4
"fitted.Predictor.1673",0.801753101121437,1.15197696394893,0.0569926178601769,0.457648844826338,3.65063745486566,0.148833475827799,1722,"TON",1996,0,"Tonga","Oceania",-21.210026,"south","TON 1996",14,7,7,7,7,100275,139.848484848485,132.990671864059,"Oceania_7","TON_7",1.00275,"TON",50,4
"fitted.Predictor.1674",455.419926891188,21.2815752210396,415.111483447693,454.923508279021,498.553709647243,453.934585424505,1723,"TON",1997,460,"Tonga","Oceania",-21.210026,"south","TON 1997",14,8,8,8,8,100674,139.848484848485,132.990671864059,"Oceania_8","TON_8",1.00674,"TON",50,4
"fitted.Predictor.1675",1.20527953648461,1.32361276458257,0.141135873197066,0.811391670374711,4.64394507201452,0.367613101173474,1724,"TON",1998,0,"Tonga","Oceania",-21.210026,"south","TON 1998",14,9,9,9,9,101388,139.848484848485,132.990671864059,"Oceania_9","TON_9",1.01388,"TON",50,4
"fitted.Predictor.1676",0.810826609474365,1.14027116050517,0.0600852899044481,0.469543907546846,3.64632663365535,0.157139315642246,1725,"TON",1999,0,"Tonga","Oceania",-21.210026,"south","TON 1999",14,10,10,10,10,102046,139.848484848485,132.990671864059,"Oceania_10","TON_10",1.02046,"TON",50,4
"fitted.Predictor.1677",1.24243605022937,1.32803292913046,0.15251944792796,0.848736722245467,4.70209351504294,0.395998778638597,1726,"TON",2000,0,"Tonga","Oceania",-21.210026,"south","TON 2000",14,11,11,11,11,102677,139.848484848485,132.990671864059,"Oceania_11","TON_11",1.02677,"TON",50,4
"fitted.Predictor.1678",0.998121378586023,1.22817901849124,0.0953377014580612,0.629315591756344,4.13839425844025,0.249935441076421,1727,"TON",2001,0,"Tonga","Oceania",-21.210026,"south","TON 2001",14,12,12,12,12,103288,139.848484848485,132.990671864059,"Oceania_12","TON_12",1.03288,"TON",50,4
"fitted.Predictor.1679",76.1976924350305,8.59524987264462,60.7345938174586,75.7175048464158,94.3964637953667,74.7669725851125,1728,"TON",2002,80,"Tonga","Oceania",-21.210026,"south","TON 2002",14,13,13,13,13,103874,139.848484848485,132.990671864059,"Oceania_13","TON_13",1.03874,"TON",50,4
"fitted.Predictor.1680",3.32331569532896,1.93194845824576,0.997198679426047,2.87309268327893,8.27694985349646,2.14759755567895,1729,"TON",2003,3,"Tonga","Oceania",-21.210026,"south","TON 2003",14,14,14,14,14,104464,139.848484848485,132.990671864059,"Oceania_14","TON_14",1.04464,"TON",50,4
"fitted.Predictor.1681",0.90158392154106,1.18477252318448,0.0761918122456201,0.5457664511819,3.89318360008647,0.19981306421954,1730,"TON",2004,0,"Tonga","Oceania",-21.210026,"south","TON 2004",14,15,15,15,15,105071,139.848484848485,132.990671864059,"Oceania_15","TON_15",1.05071,"TON",50,4
"fitted.Predictor.1682",1.24159397409346,1.32219949512545,0.153496906194796,0.84987098246178,4.68706773152546,0.398215796023024,1731,"TON",2005,0,"Tonga","Oceania",-21.210026,"south","TON 2005",14,16,16,16,16,105671,139.848484848485,132.990671864059,"Oceania_16","TON_16",1.05671,"TON",50,4
"fitted.Predictor.1683",58.0684747885799,7.42772881151869,44.8668580917279,57.599174276115,73.9446447212527,56.6714189236126,1732,"TON",2006,62,"Tonga","Oceania",-21.210026,"south","TON 2006",14,17,17,17,17,106253,139.848484848485,132.990671864059,"Oceania_17","TON_17",1.06253,"TON",50,4
"fitted.Predictor.1684",182.398944866021,13.0927998354731,158.072168270971,181.93084683272,209.390624593035,180.999882251112,1733,"TON",2007,195,"Tonga","Oceania",-21.210026,"south","TON 2007",14,18,18,18,18,106726,139.848484848485,132.990671864059,"Oceania_18","TON_18",1.06726,"TON",50,4
"fitted.Predictor.1685",254.8046933893,15.4476507721012,225.854600513738,254.337721505905,286.412906945598,253.408206647876,1734,"TON",2008,273,"Tonga","Oceania",-21.210026,"south","TON 2008",14,19,19,19,19,107020,139.848484848485,132.990671864059,"Oceania_19","TON_19",1.0702,"TON",50,4
"fitted.Predictor.1686",28.0664434289817,5.16843365659173,19.2941979695731,27.6023352143429,39.4879007383071,26.6971259598671,1735,"TON",2009,30,"Tonga","Oceania",-21.210026,"south","TON 2009",14,20,20,20,20,107203,139.848484848485,132.990671864059,"Oceania_20","TON_20",1.07203,"TON",50,4
"fitted.Predictor.1687",1.34892847627629,1.36766294729795,0.181050722249411,0.947251412297566,4.92719069791898,0.466793607280888,1736,"TON",2010,0,"Tonga","Oceania",-21.210026,"south","TON 2010",14,21,21,21,21,107400,139.848484848485,132.990671864059,"Oceania_21","TON_21",1.074,"TON",50,4
"fitted.Predictor.1688",1.58333361575101,1.44625358958944,0.252435693754601,1.16917357769152,5.38490660219851,0.637031775858978,1737,"TON",2011,0,"Tonga","Oceania",-21.210026,"south","TON 2011",14,22,22,22,22,107570,139.848484848485,132.990671864059,"Oceania_22","TON_22",1.0757,"TON",50,4
"fitted.Predictor.1689",144.861450681544,466.406950298214,1.96012123811452,42.4561087019841,916.380313404278,3.65627304610588,1738,"TON",2012,NA,"Tonga","Oceania",NA,"south","TON 2012",14,23,23,23,23,107460,139.848484848485,132.990671864059,"Oceania_23","TON_23",1.0746,"TON",50,4
"fitted.Predictor.1690",48.09738161843,6.74179552509811,36.2331739050962,47.6317397534573,62.6160986398587,46.7135457370158,1739,"TON",2013,51,"Tonga","Oceania",-21.210026,"south","TON 2013",14,24,24,24,24,107078,139.848484848485,132.990671864059,"Oceania_24","TON_24",1.07078,"TON",50,4
"fitted.Predictor.1691",1461.26366430863,37.0298568262573,1389.99120802524,1460.79470437627,1535.20478954499,1459.85983921179,1740,"TON",2014,1559,"Tonga","Oceania",-21.210026,"south","TON 2014",14,25,25,25,25,106609,139.848484848485,132.990671864059,"Oceania_25","TON_25",1.06609,"TON",50,4
"fitted.Predictor.1692",165.18156756316,550.979912980219,2.07503050191526,46.8172658447438,1053.4158440905,3.77043037818691,1741,"TON",2015,NA,"Tonga","Oceania",NA,"south","TON 2015",14,26,26,26,26,106095,139.848484848485,132.990671864059,"Oceania_26","TON_26",1.06095,"TON",50,4
"fitted.Predictor.1693",95.0166860466216,9.51862394137544,77.7197665272816,94.5434648430057,115.008912918048,93.6051221039901,1742,"TON",2016,100,"Tonga","Oceania",-21.210026,"south","TON 2016",14,27,27,27,27,105524,139.848484848485,132.990671864059,"Oceania_27","TON_27",1.05524,"TON",50,4
"fitted.Predictor.1694",348.955250130387,18.2150012935958,314.598227440131,348.480820444344,386.012601977997,347.535968690079,1743,"TON",2017,368,"Tonga","Oceania",-21.210026,"south","TON 2017",14,28,28,28,28,105356,139.848484848485,132.990671864059,"Oceania_28","TON_28",1.05356,"TON",50,4
"fitted.Predictor.1695",14.3944796473191,3.76782434543915,8.40554295816628,13.9253753376722,23.069297080185,13.033029180815,1744,"TON",2018,14,"Tonga","Oceania",-21.210026,"south","TON 2018",14,29,29,29,29,105567,139.848484848485,132.990671864059,"Oceania_29","TON_29",1.05567,"TON",50,4
"fitted.Predictor.1696",4.96821630695116,2.29874644810141,1.9007416992097,4.50900911393442,10.6945291848651,3.71447022658576,1745,"TON",2019,4,"Tonga","Oceania",-21.210026,"south","TON 2019",14,30,30,30,30,105669,139.848484848485,132.990671864059,"Oceania_30","TON_30",1.05669,"TON",50,4
"fitted.Predictor.1697",1.14913484106287,1.32224558248973,0.123760935188154,0.75367071094415,4.56471884764315,0.323786023464052,1746,"TON",2020,0,"Tonga","Oceania",-21.210026,"south","TON 2020",14,31,31,31,31,105704,139.848484848485,132.990671864059,"Oceania_31","TON_31",1.05704,"TON",50,4
"fitted.Predictor.1698",1.35250100946169,1.40580309335504,0.17442300214022,0.937655455656489,5.02370786777568,0.450722647145978,1747,"TON",2021,0,"Tonga","Oceania",-21.210026,"south","TON 2021",14,32,32,32,32,105490,139.848484848485,132.990671864059,"Oceania_32","TON_32",1.0549,"TON",50,4
"fitted.Predictor.1699",1171.93675541829,33.4106540539114,1107.7818572814,1171.46079584543,1238.80019868719,1170.51203440487,1748,"TON",2022,1232,"Tonga","Oceania",-21.210026,"south","TON 2022",14,33,33,33,33,105042,139.848484848485,132.990671864059,"Oceania_33","TON_33",1.05042,"TON",50,4
"fitted.Predictor.1700",10.1646334989772,3.22549126417249,5.27802234232457,9.68853578181049,17.784501099982,8.8026403119117,1749,"TON",2023,10,"Tonga","Oceania",-21.210026,"south","TON 2023",14,34,34,34,34,104597,139.848484848485,132.990671864059,"Oceania_34","TON_34",1.04597,"TON",50,4
"fitted.Predictor.1701",41.9949482885793,1.83251472933713,38.5159283304788,41.9550231016125,45.7011942354435,41.8754763684112,1751,"TTO",1990,526,"Trinidad And Tobago","Caribbean",10.9989,"north","TTO 1990",3,1,1,1,1,1252208,1207.25714285714,91.3592183240181,"Caribbean_1","TTO_1",12.52208,"TTO",51,2
"fitted.Predictor.1702",2.93925532889415,0.486806821611435,2.10023382001706,2.89975383813037,4.00362587502979,2.82232742637356,1752,"TTO",1991,36,"Trinidad And Tobago","Caribbean",10.9989,"north","TTO 1991",3,2,2,2,2,1262171,1207.25714285714,91.3592183240181,"Caribbean_2","TTO_2",12.62171,"TTO",51,2
"fitted.Predictor.1703",9.1620568632347,0.851038125059836,7.60665405026603,9.12278555036382,10.9411062113149,9.04484647133055,1753,"TTO",1992,116,"Trinidad And Tobago","Caribbean",10.9989,"north","TTO 1992",3,3,3,3,3,1271674,1207.25714285714,91.3592183240181,"Caribbean_3","TTO_3",12.71674,"TTO",51,2
"fitted.Predictor.1704",3.01077178166906,0.488058260620239,2.16715147305228,2.97197774637052,4.07568190998048,2.89587055680595,1754,"TTO",1993,38,"Trinidad And Tobago","Caribbean",10.9989,"north","TTO 1993",3,4,4,4,4,1280466,1207.25714285714,91.3592183240181,"Caribbean_4","TTO_4",12.80466,"TTO",51,2
"fitted.Predictor.1705",0.15572120863043,0.126857433127515,0.0296434915124124,0.120753279935225,0.4890947767319,0.0725545013322901,1755,"TTO",1994,0,"Trinidad And Tobago","Caribbean",10.9989,"north","TTO 1994",3,5,5,5,5,1288341,1207.25714285714,91.3592183240181,"Caribbean_5","TTO_5",12.88341,"TTO",51,2
"fitted.Predictor.1706",331.643966089351,5.06058818722964,321.830740311512,331.60536283372,341.676859456039,331.528400209184,1756,"TTO",1995,4295,"Trinidad And Tobago","Caribbean",10.9989,"north","TTO 1995",3,6,6,6,6,1295169,1207.25714285714,91.3592183240181,"Caribbean_6","TTO_6",12.95169,"TTO",51,2
"fitted.Predictor.1707",306.152696110414,4.8514551045994,296.749081339556,306.114264007748,315.775004923345,306.037642747367,1757,"TTO",1996,3983,"Trinidad And Tobago","Caribbean",10.9989,"north","TTO 1996",3,7,7,7,7,1300928,1207.25714285714,91.3592183240181,"Caribbean_7","TTO_7",13.00928,"TTO",51,2
"fitted.Predictor.1708",57.0805349734725,2.09156192515691,53.0887194604074,57.0422537023304,61.2902088498012,56.9659619885309,1758,"TTO",1997,745,"Trinidad And Tobago","Caribbean",10.9989,"north","TTO 1997",3,8,8,8,8,1305836,1207.25714285714,91.3592183240181,"Caribbean_8","TTO_8",13.05836,"TTO",51,2
"fitted.Predictor.1709",227.770929226824,4.16980301080945,219.703227933684,227.732770526535,236.05577052974,227.656695321603,1759,"TTO",1998,2984,"Trinidad And Tobago","Caribbean",10.9989,"north","TTO 1998",3,9,9,9,9,1310225,1207.25714285714,91.3592183240181,"Caribbean_9","TTO_9",13.10225,"TTO",51,2
"fitted.Predictor.1710",91.3150340937685,2.63609788567699,86.2545746980159,91.2770082193777,96.5918879165376,91.201209335507,1760,"TTO",1999,1200,"Trinidad And Tobago","Caribbean",10.9989,"north","TTO 1999",3,10,10,10,10,1314708,1207.25714285714,91.3592183240181,"Caribbean_10","TTO_10",13.14708,"TTO",51,2
