"","ISO_A0","adjusted_year","cases","full_name","continent","label_y","hemisphere","join","total_missing","YearN","YearN2","YearN3","YearN4","population_total","ave_cases","avg_inc","YearN_continent","YearN_country","offset1","country","countryID","continentID"
"1461","PRI",2015,1867,"Puerto Rico","Caribbean",18.234668,"north","PRI 2015",2,26,26,26,26,3535167,6462.17142857143,176.302345287498,"Caribbean_26","PRI_26",35.35167,"PRI",42,2
"1462","PRI",2016,168,"Puerto Rico","Caribbean",18.234668,"north","PRI 2016",2,27,27,27,27,3480432,6462.17142857143,176.302345287498,"Caribbean_27","PRI_27",34.80432,"PRI",42,2
"1463","PRI",2017,0,"Puerto Rico","Caribbean",18.234668,"north","PRI 2017",2,28,28,28,28,3410837,6462.17142857143,176.302345287498,"Caribbean_28","PRI_28",34.10837,"PRI",42,2
"1464","PRI",2018,0,"Puerto Rico","Caribbean",18.234668,"north","PRI 2018",2,29,29,29,29,3290690,6462.17142857143,176.302345287498,"Caribbean_29","PRI_29",32.9069,"PRI",42,2
"1465","PRI",2019,47,"Puerto Rico","Caribbean",18.234668,"north","PRI 2019",2,30,30,30,30,3302691,6462.17142857143,176.302345287498,"Caribbean_30","PRI_30",33.02691,"PRI",42,2
"1466","PRI",2020,914,"Puerto Rico","Caribbean",18.234668,"north","PRI 2020",2,31,31,31,31,3281590,6462.17142857143,176.302345287498,"Caribbean_31","PRI_31",32.8159,"PRI",42,2
"1467","PRI",2021,636,"Puerto Rico","Caribbean",18.234668,"north","PRI 2021",2,32,32,32,32,3262711,6462.17142857143,176.302345287498,"Caribbean_32","PRI_32",32.62711,"PRI",42,2
"1468","PRI",2022,1023,"Puerto Rico","Caribbean",18.234668,"north","PRI 2022",2,33,33,33,33,3220137,6462.17142857143,176.302345287498,"Caribbean_33","PRI_33",32.20137,"PRI",42,2
"1469","PRI",2023,1292,"Puerto Rico","Caribbean",18.234668,"north","PRI 2023",2,34,34,34,34,3203792,6462.17142857143,176.302345287498,"Caribbean_34","PRI_34",32.03792,"PRI",42,2
"1470","PRI",2024,6038,"Puerto Rico","Caribbean",18.234668,"north","PRI 2024",2,35,35,35,35,3203295,6462.17142857143,176.302345287498,"Caribbean_35","PRI_35",32.03295,"PRI",42,2
"1471","PRY",1990,0,"Paraguay","South America",-21.674509,"south","PRY 1990",8,1,1,1,1,4035747,31881.8857142857,505.317769804424,"South America_1","PRY_1",40.35747,"PRY",43,5
"1472","PRY",1991,0,"Paraguay","South America",-21.674509,"south","PRY 1991",8,2,2,2,2,4144364,31881.8857142857,505.317769804424,"South America_2","PRY_2",41.44364,"PRY",43,5
"1473","PRY",1992,0,"Paraguay","South America",-21.674509,"south","PRY 1992",8,3,3,3,3,4253600,31881.8857142857,505.317769804424,"South America_3","PRY_3",42.536,"PRY",43,5
"1474","PRY",1993,0,"Paraguay","South America",-21.674509,"south","PRY 1993",8,4,4,4,4,4362696,31881.8857142857,505.317769804424,"South America_4","PRY_4",43.62696,"PRY",43,5
"1475","PRY",1994,0,"Paraguay","South America",-21.674509,"south","PRY 1994",8,5,5,5,5,4471417,31881.8857142857,505.317769804424,"South America_5","PRY_5",44.71417,"PRY",43,5
"1476","PRY",1995,0,"Paraguay","South America",-21.674509,"south","PRY 1995",8,6,6,6,6,4579806,31881.8857142857,505.317769804424,"South America_6","PRY_6",45.79806,"PRY",43,5
"1477","PRY",1996,0,"Paraguay","South America",-21.674509,"south","PRY 1996",8,7,7,7,7,4687543,31881.8857142857,505.317769804424,"South America_7","PRY_7",46.87543,"PRY",43,5
"1478","PRY",1997,0,"Paraguay","South America",-21.674509,"south","PRY 1997",8,8,8,8,8,4794412,31881.8857142857,505.317769804424,"South America_8","PRY_8",47.94412,"PRY",43,5
"1479","PRY",1998,1164,"Paraguay","South America",-21.674509,"south","PRY 1998",8,9,9,9,9,4900025,31881.8857142857,505.317769804424,"South America_9","PRY_9",49.00025,"PRY",43,5
"1480","PRY",1999,24282,"Paraguay","South America",-21.674509,"south","PRY 1999",8,10,10,10,10,5003135,31881.8857142857,505.317769804424,"South America_10","PRY_10",50.03135,"PRY",43,5
"1481","PRY",2000,38,"Paraguay","South America",-21.674509,"south","PRY 2000",8,11,11,11,11,5100868,31881.8857142857,505.317769804424,"South America_11","PRY_11",51.00868,"PRY",43,5
"1482","PRY",2001,1871,"Paraguay","South America",-21.674509,"south","PRY 2001",8,12,12,12,12,5187689,31881.8857142857,505.317769804424,"South America_12","PRY_12",51.87689,"PRY",43,5
"1483","PRY",2002,137,"Paraguay","South America",-21.674509,"south","PRY 2002",8,13,13,13,13,5261328,31881.8857142857,505.317769804424,"South America_13","PRY_13",52.61328,"PRY",43,5
"1484","PRY",2003,164,"Paraguay","South America",-21.674509,"south","PRY 2003",8,14,14,14,14,5326436,31881.8857142857,505.317769804424,"South America_14","PRY_14",53.26436,"PRY",43,5
"1485","PRY",2004,405,"Paraguay","South America",-21.674509,"south","PRY 2004",8,15,15,15,15,5388175,31881.8857142857,505.317769804424,"South America_15","PRY_15",53.88175,"PRY",43,5
"1486","PRY",2005,4271,"Paraguay","South America",-21.674509,"south","PRY 2005",8,16,16,16,16,5448097,31881.8857142857,505.317769804424,"South America_16","PRY_16",54.48097,"PRY",43,5
"1487","PRY",2006,28127,"Paraguay","South America",-21.674509,"south","PRY 2006",8,17,17,17,17,5505148,31881.8857142857,505.317769804424,"South America_17","PRY_17",55.05148,"PRY",43,5
"1488","PRY",2007,1953,"Paraguay","South America",-21.674509,"south","PRY 2007",8,18,18,18,18,5559386,31881.8857142857,505.317769804424,"South America_18","PRY_18",55.59386,"PRY",43,5
"1489","PRY",2008,6143,"Paraguay","South America",-21.674509,"south","PRY 2008",8,19,19,19,19,5613574,31881.8857142857,505.317769804424,"South America_19","PRY_19",56.13574,"PRY",43,5
"1490","PRY",2009,13523,"Paraguay","South America",-21.674509,"south","PRY 2009",8,20,20,20,20,5671236,31881.8857142857,505.317769804424,"South America_20","PRY_20",56.71236,"PRY",43,5
"1491","PRY",2010,42847,"Paraguay","South America",-21.674509,"south","PRY 2010",8,21,21,21,21,5737971,31881.8857142857,505.317769804424,"South America_21","PRY_21",57.37971,"PRY",43,5
"1492","PRY",2011,39063,"Paraguay","South America",-21.674509,"south","PRY 2011",8,22,22,22,22,5814626,31881.8857142857,505.317769804424,"South America_22","PRY_22",58.14626,"PRY",43,5
"1493","PRY",2012,144470,"Paraguay","South America",-21.674509,"south","PRY 2012",8,23,23,23,23,5897008,31881.8857142857,505.317769804424,"South America_23","PRY_23",58.97008,"PRY",43,5
"1494","PRY",2013,10014,"Paraguay","South America",-21.674509,"south","PRY 2013",8,24,24,24,24,5982445,31881.8857142857,505.317769804424,"South America_24","PRY_24",59.82445,"PRY",43,5
"1495","PRY",2014,68652,"Paraguay","South America",-21.674509,"south","PRY 2014",8,25,25,25,25,6069811,31881.8857142857,505.317769804424,"South America_25","PRY_25",60.69811,"PRY",43,5
"1496","PRY",2015,52907,"Paraguay","South America",-21.674509,"south","PRY 2015",8,26,26,26,26,6159103,31881.8857142857,505.317769804424,"South America_26","PRY_26",61.59103,"PRY",43,5
"1497","PRY",2016,18575,"Paraguay","South America",-21.674509,"south","PRY 2016",8,27,27,27,27,6249126,31881.8857142857,505.317769804424,"South America_27","PRY_27",62.49126,"PRY",43,5
"1498","PRY",2017,33819,"Paraguay","South America",-21.674509,"south","PRY 2017",8,28,28,28,28,6338660,31881.8857142857,505.317769804424,"South America_28","PRY_28",63.3866,"PRY",43,5
"1499","PRY",2018,7840,"Paraguay","South America",-21.674509,"south","PRY 2018",8,29,29,29,29,6427382,31881.8857142857,505.317769804424,"South America_29","PRY_29",64.27382,"PRY",43,5
"1500","PRY",2019,232275,"Paraguay","South America",-21.674509,"south","PRY 2019",8,30,30,30,30,6515058,31881.8857142857,505.317769804424,"South America_30","PRY_30",65.15058,"PRY",43,5
"1501","PRY",2020,11457,"Paraguay","South America",-21.674509,"south","PRY 2020",8,31,31,31,31,6603739,31881.8857142857,505.317769804424,"South America_31","PRY_31",66.03739,"PRY",43,5
"1502","PRY",2021,5715,"Paraguay","South America",-21.674509,"south","PRY 2021",8,32,32,32,32,6684182,31881.8857142857,505.317769804424,"South America_32","PRY_32",66.84182,"PRY",43,5
"1503","PRY",2022,24984,"Paraguay","South America",-21.674509,"south","PRY 2022",8,33,33,33,33,6760464,31881.8857142857,505.317769804424,"South America_33","PRY_33",67.60464,"PRY",43,5
"1504","PRY",2023,327141,"Paraguay","South America",-21.674509,"south","PRY 2023",8,34,34,34,34,6844146,31881.8857142857,505.317769804424,"South America_34","PRY_34",68.44146,"PRY",43,5
"1505","PRY",2024,14029,"Paraguay","South America",-21.674509,"south","PRY 2024",8,35,35,35,35,6929153,31881.8857142857,505.317769804424,"South America_35","PRY_35",69.29153,"PRY",43,5
"1506","PYF",1990,518,"French Polynesia","Oceania",-17.628081,"south","PYF 1990",4,1,1,1,1,203776,1492.27272727273,604.892807570473,"Oceania_1","PYF_1",2.03776,"PYF",44,4
"1507","PYF",1991,593,"French Polynesia","Oceania",-17.628081,"south","PYF 1991",4,2,2,2,2,207744,1492.27272727273,604.892807570473,"Oceania_2","PYF_2",2.07744,"PYF",44,4
"1508","PYF",1992,355,"French Polynesia","Oceania",-17.628081,"south","PYF 1992",4,3,3,3,3,211559,1492.27272727273,604.892807570473,"Oceania_3","PYF_3",2.11559,"PYF",44,4
"1509","PYF",1993,134,"French Polynesia","Oceania",-17.628081,"south","PYF 1993",4,4,4,4,4,215219,1492.27272727273,604.892807570473,"Oceania_4","PYF_4",2.15219,"PYF",44,4
"1510","PYF",1994,206,"French Polynesia","Oceania",-17.628081,"south","PYF 1994",4,5,5,5,5,218738,1492.27272727273,604.892807570473,"Oceania_5","PYF_5",2.18738,"PYF",44,4
"1511","PYF",1995,577,"French Polynesia","Oceania",-17.628081,"south","PYF 1995",4,6,6,6,6,222118,1492.27272727273,604.892807570473,"Oceania_6","PYF_6",2.22118,"PYF",44,4
"1512","PYF",1996,0,"French Polynesia","Oceania",-17.628081,"south","PYF 1996",4,7,7,7,7,225489,1492.27272727273,604.892807570473,"Oceania_7","PYF_7",2.25489,"PYF",44,4
"1513","PYF",1997,14,"French Polynesia","Oceania",-17.628081,"south","PYF 1997",4,8,8,8,8,229121,1492.27272727273,604.892807570473,"Oceania_8","PYF_8",2.29121,"PYF",44,4
"1514","PYF",1998,33,"French Polynesia","Oceania",-17.628081,"south","PYF 1998",4,9,9,9,9,232891,1492.27272727273,604.892807570473,"Oceania_9","PYF_9",2.32891,"PYF",44,4
"1515","PYF",1999,36,"French Polynesia","Oceania",-17.628081,"south","PYF 1999",4,10,10,10,10,236595,1492.27272727273,604.892807570473,"Oceania_10","PYF_10",2.36595,"PYF",44,4
"1516","PYF",2000,32800,"French Polynesia","Oceania",-17.628081,"south","PYF 2000",4,11,11,11,11,240337,1492.27272727273,604.892807570473,"Oceania_11","PYF_11",2.40337,"PYF",44,4
"1517","PYF",2001,230,"French Polynesia","Oceania",-17.628081,"south","PYF 2001",4,12,12,12,12,244097,1492.27272727273,604.892807570473,"Oceania_12","PYF_12",2.44097,"PYF",44,4
"1518","PYF",2002,47,"French Polynesia","Oceania",-17.628081,"south","PYF 2002",4,13,13,13,13,247775,1492.27272727273,604.892807570473,"Oceania_13","PYF_13",2.47775,"PYF",44,4
"1519","PYF",2003,59,"French Polynesia","Oceania",-17.628081,"south","PYF 2003",4,14,14,14,14,251637,1492.27272727273,604.892807570473,"Oceania_14","PYF_14",2.51637,"PYF",44,4
"1520","PYF",2004,50,"French Polynesia","Oceania",-17.628081,"south","PYF 2004",4,15,15,15,15,255654,1492.27272727273,604.892807570473,"Oceania_15","PYF_15",2.55654,"PYF",44,4
"1521","PYF",2005,818,"French Polynesia","Oceania",-17.628081,"south","PYF 2005",4,16,16,16,16,259507,1492.27272727273,604.892807570473,"Oceania_16","PYF_16",2.59507,"PYF",44,4
"1522","PYF",2006,1897,"French Polynesia","Oceania",-17.628081,"south","PYF 2006",4,17,17,17,17,263223,1492.27272727273,604.892807570473,"Oceania_17","PYF_17",2.63223,"PYF",44,4
"1523","PYF",2007,176,"French Polynesia","Oceania",-17.628081,"south","PYF 2007",4,18,18,18,18,266438,1492.27272727273,604.892807570473,"Oceania_18","PYF_18",2.66438,"PYF",44,4
"1524","PYF",2008,2479,"French Polynesia","Oceania",-17.628081,"south","PYF 2008",4,19,19,19,19,268379,1492.27272727273,604.892807570473,"Oceania_19","PYF_19",2.68379,"PYF",44,4
"1525","PYF",2009,250,"French Polynesia","Oceania",-17.628081,"south","PYF 2009",4,20,20,20,20,269481,1492.27272727273,604.892807570473,"Oceania_20","PYF_20",2.69481,"PYF",44,4
"1526","PYF",2010,12,"French Polynesia","Oceania",-17.628081,"south","PYF 2010",4,21,21,21,21,270580,1492.27272727273,604.892807570473,"Oceania_21","PYF_21",2.7058,"PYF",44,4
"1527","PYF",2011,0,"French Polynesia","Oceania",-17.628081,"south","PYF 2011",4,22,22,22,22,271727,1492.27272727273,604.892807570473,"Oceania_22","PYF_22",2.71727,"PYF",44,4
"1528","PYF",2012,1523,"French Polynesia","Oceania",-17.628081,"south","PYF 2012",4,23,23,23,23,273084,1492.27272727273,604.892807570473,"Oceania_23","PYF_23",2.73084,"PYF",44,4
"1529","PYF",2013,2155,"French Polynesia","Oceania",-17.628081,"south","PYF 2013",4,24,24,24,24,274728,1492.27272727273,604.892807570473,"Oceania_24","PYF_24",2.74728,"PYF",44,4
"1530","PYF",2014,348,"French Polynesia","Oceania",-17.628081,"south","PYF 2014",4,25,25,25,25,276387,1492.27272727273,604.892807570473,"Oceania_25","PYF_25",2.76387,"PYF",44,4
"1531","PYF",2015,664,"French Polynesia","Oceania",-17.628081,"south","PYF 2015",4,26,26,26,26,277866,1492.27272727273,604.892807570473,"Oceania_26","PYF_26",2.77866,"PYF",44,4
"1532","PYF",2016,7,"French Polynesia","Oceania",-17.628081,"south","PYF 2016",4,27,27,27,27,279178,1492.27272727273,604.892807570473,"Oceania_27","PYF_27",2.79178,"PYF",44,4
"1533","PYF",2017,151,"French Polynesia","Oceania",-17.628081,"south","PYF 2017",4,28,28,28,28,280087,1492.27272727273,604.892807570473,"Oceania_28","PYF_28",2.80087,"PYF",44,4
"1534","PYF",2018,2534,"French Polynesia","Oceania",-17.628081,"south","PYF 2018",4,29,29,29,29,279815,1492.27272727273,604.892807570473,"Oceania_29","PYF_29",2.79815,"PYF",44,4
"1535","PYF",2019,242,"French Polynesia","Oceania",-17.628081,"south","PYF 2019",4,30,30,30,30,279034,1492.27272727273,604.892807570473,"Oceania_30","PYF_30",2.79034,"PYF",44,4
"1536","PYF",2020,NA,"French Polynesia","Oceania",NA,"south","PYF 2020",4,31,31,31,31,279209,1492.27272727273,604.892807570473,"Oceania_31","PYF_31",2.79209,"PYF",44,4
"1537","PYF",2021,NA,"French Polynesia","Oceania",NA,"south","PYF 2021",4,32,32,32,32,279792,1492.27272727273,604.892807570473,"Oceania_32","PYF_32",2.79792,"PYF",44,4
"1538","PYF",2022,208,"French Polynesia","Oceania",-17.628081,"south","PYF 2022",4,33,33,33,33,280378,1492.27272727273,604.892807570473,"Oceania_33","PYF_33",2.80378,"PYF",44,4
"1539","PYF",2023,65,"French Polynesia","Oceania",-17.628081,"south","PYF 2023",4,34,34,34,34,281118,1492.27272727273,604.892807570473,"Oceania_34","PYF_34",2.81118,"PYF",44,4
"1540","PYF",2024,64,"French Polynesia","Oceania",-17.628081,"south","PYF 2024",4,35,35,35,35,281807,1492.27272727273,604.892807570473,"Oceania_35","PYF_35",2.81807,"PYF",44,4
"1541","SAU",1990,0,"Saudi Arabia","Asia",23.806908,"north","SAU 1990",6,1,1,1,1,10640691,2355.4375,8.02438384341764,"Asia_1","SAU_1",106.40691,"SAU",45,1
"1542","SAU",1991,0,"Saudi Arabia","Asia",23.806908,"north","SAU 1991",6,2,2,2,2,11160744,2355.4375,8.02438384341764,"Asia_2","SAU_2",111.60744,"SAU",45,1
"1543","SAU",1992,0,"Saudi Arabia","Asia",23.806908,"north","SAU 1992",6,3,3,3,3,11686676,2355.4375,8.02438384341764,"Asia_3","SAU_3",116.86676,"SAU",45,1
"1544","SAU",1993,1,"Saudi Arabia","Asia",23.806908,"north","SAU 1993",6,4,4,4,4,12215862,2355.4375,8.02438384341764,"Asia_4","SAU_4",122.15862,"SAU",45,1
"1545","SAU",1994,315,"Saudi Arabia","Asia",23.806908,"north","SAU 1994",6,5,5,5,5,12750040,2355.4375,8.02438384341764,"Asia_5","SAU_5",127.5004,"SAU",45,1
"1546","SAU",1995,136,"Saudi Arabia","Asia",23.806908,"north","SAU 1995",6,6,6,6,6,13289245,2355.4375,8.02438384341764,"Asia_6","SAU_6",132.89245,"SAU",45,1
"1547","SAU",1996,57,"Saudi Arabia","Asia",23.806908,"north","SAU 1996",6,7,7,7,7,13831009,2355.4375,8.02438384341764,"Asia_7","SAU_7",138.31009,"SAU",45,1
"1548","SAU",1997,62,"Saudi Arabia","Asia",23.806908,"north","SAU 1997",6,8,8,8,8,14374943,2355.4375,8.02438384341764,"Asia_8","SAU_8",143.74943,"SAU",45,1
"1549","SAU",1998,31,"Saudi Arabia","Asia",23.806908,"north","SAU 1998",6,9,9,9,9,14922185,2355.4375,8.02438384341764,"Asia_9","SAU_9",149.22185,"SAU",45,1
"1550","SAU",1999,26,"Saudi Arabia","Asia",23.806908,"north","SAU 1999",6,10,10,10,10,15472075,2355.4375,8.02438384341764,"Asia_10","SAU_10",154.72075,"SAU",45,1
"1551","SAU",2000,17,"Saudi Arabia","Asia",23.806908,"north","SAU 2000",6,11,11,11,11,16177722,2355.4375,8.02438384341764,"Asia_11","SAU_11",161.77722,"SAU",45,1
"1552","SAU",2001,7,"Saudi Arabia","Asia",23.806908,"north","SAU 2001",6,12,12,12,12,17041397,2355.4375,8.02438384341764,"Asia_12","SAU_12",170.41397,"SAU",45,1
"1553","SAU",2002,11,"Saudi Arabia","Asia",23.806908,"north","SAU 2002",6,13,13,13,13,17910910,2355.4375,8.02438384341764,"Asia_13","SAU_13",179.1091,"SAU",45,1
"1554","SAU",2003,NA,"Saudi Arabia","Asia",NA,"north","SAU 2003",6,14,14,14,14,18786767,2355.4375,8.02438384341764,"Asia_14","SAU_14",187.86767,"SAU",45,1
"1555","SAU",2004,NA,"Saudi Arabia","Asia",NA,"north","SAU 2004",6,15,15,15,15,19669480,2355.4375,8.02438384341764,"Asia_15","SAU_15",196.6948,"SAU",45,1
"1556","SAU",2005,NA,"Saudi Arabia","Asia",NA,"north","SAU 2005",6,16,16,16,16,20559890,2355.4375,8.02438384341764,"Asia_16","SAU_16",205.5989,"SAU",45,1
"1557","SAU",2006,1544,"Saudi Arabia","Asia",23.806908,"north","SAU 2006",6,17,17,17,17,21459144,2355.4375,8.02438384341764,"Asia_17","SAU_17",214.59144,"SAU",45,1
"1558","SAU",2007,490,"Saudi Arabia","Asia",23.806908,"north","SAU 2007",6,18,18,18,18,22368313,2355.4375,8.02438384341764,"Asia_18","SAU_18",223.68313,"SAU",45,1
"1559","SAU",2008,913,"Saudi Arabia","Asia",23.806908,"north","SAU 2008",6,19,19,19,19,23287877,2355.4375,8.02438384341764,"Asia_19","SAU_19",232.87877,"SAU",45,1
"1560","SAU",2009,3350,"Saudi Arabia","Asia",23.806908,"north","SAU 2009",6,20,20,20,20,24217654,2355.4375,8.02438384341764,"Asia_20","SAU_20",242.17654,"SAU",45,1
"1561","SAU",2010,3526,"Saudi Arabia","Asia",23.806908,"north","SAU 2010",6,21,21,21,21,23978487,2355.4375,8.02438384341764,"Asia_21","SAU_21",239.78487,"SAU",45,1
"1562","SAU",2011,3302,"Saudi Arabia","Asia",23.806908,"north","SAU 2011",6,22,22,22,22,25091867,2355.4375,8.02438384341764,"Asia_22","SAU_22",250.91867,"SAU",45,1
"1563","SAU",2012,1749,"Saudi Arabia","Asia",23.806908,"north","SAU 2012",6,23,23,23,23,26168861,2355.4375,8.02438384341764,"Asia_23","SAU_23",261.68861,"SAU",45,1
"1564","SAU",2013,6512,"Saudi Arabia","Asia",23.806908,"north","SAU 2013",6,24,24,24,24,27624004,2355.4375,8.02438384341764,"Asia_24","SAU_24",276.24004,"SAU",45,1
"1565","SAU",2014,2081,"Saudi Arabia","Asia",23.806908,"north","SAU 2014",6,25,25,25,25,28309273,2355.4375,8.02438384341764,"Asia_25","SAU_25",283.09273,"SAU",45,1
"1566","SAU",2015,4312,"Saudi Arabia","Asia",23.806908,"north","SAU 2015",6,26,26,26,26,29816382,2355.4375,8.02438384341764,"Asia_26","SAU_26",298.16382,"SAU",45,1
"1567","SAU",2016,5428,"Saudi Arabia","Asia",23.806908,"north","SAU 2016",6,27,27,27,27,30954198,2355.4375,8.02438384341764,"Asia_27","SAU_27",309.54198,"SAU",45,1
"1568","SAU",2017,3462,"Saudi Arabia","Asia",23.806908,"north","SAU 2017",6,28,28,28,28,30977355,2355.4375,8.02438384341764,"Asia_28","SAU_28",309.77355,"SAU",45,1
"1569","SAU",2018,5345,"Saudi Arabia","Asia",23.806908,"north","SAU 2018",6,29,29,29,29,30196281,2355.4375,8.02438384341764,"Asia_29","SAU_29",301.96281,"SAU",45,1
"1570","SAU",2019,2228,"Saudi Arabia","Asia",23.806908,"north","SAU 2019",6,30,30,30,30,30063799,2355.4375,8.02438384341764,"Asia_30","SAU_30",300.63799,"SAU",45,1
"1571","SAU",2020,2375,"Saudi Arabia","Asia",23.806908,"north","SAU 2020",6,31,31,31,31,31552510,2355.4375,8.02438384341764,"Asia_31","SAU_31",315.5251,"SAU",45,1
"1572","SAU",2021,3421,"Saudi Arabia","Asia",23.806908,"north","SAU 2021",6,32,32,32,32,30784383,2355.4375,8.02438384341764,"Asia_32","SAU_32",307.84383,"SAU",45,1
"1573","SAU",2022,1470,"Saudi Arabia","Asia",23.806908,"north","SAU 2022",6,33,33,33,33,32175224,2355.4375,8.02438384341764,"Asia_33","SAU_33",321.75224,"SAU",45,1
"1574","SAU",2023,15010,"Saudi Arabia","Asia",23.806908,"north","SAU 2023",6,34,34,34,34,33702731,2355.4375,8.02438384341764,"Asia_34","SAU_34",337.02731,"SAU",45,1
"1575","SAU",2024,8193,"Saudi Arabia","Asia",23.806908,"north","SAU 2024",6,35,35,35,35,35300280,2355.4375,8.02438384341764,"Asia_35","SAU_35",353.0028,"SAU",45,1
"1576","SGP",1990,1733,"Singapore","Asia",1.366587,"north","SGP 1990",0,1,1,1,1,3047132,8042.45714285714,159.418742496012,"Asia_1","SGP_1",30.47132,"SGP",46,1
"1577","SGP",1991,2179,"Singapore","Asia",1.366587,"north","SGP 1991",0,2,2,2,2,3135083,8042.45714285714,159.418742496012,"Asia_2","SGP_2",31.35083,"SGP",46,1
"1578","SGP",1992,2878,"Singapore","Asia",1.366587,"north","SGP 1992",0,3,3,3,3,3230698,8042.45714285714,159.418742496012,"Asia_3","SGP_3",32.30698,"SGP",46,1
"1579","SGP",1993,947,"Singapore","Asia",1.366587,"north","SGP 1993",0,4,4,4,4,3313471,8042.45714285714,159.418742496012,"Asia_4","SGP_4",33.13471,"SGP",46,1
"1580","SGP",1994,1239,"Singapore","Asia",1.366587,"north","SGP 1994",0,5,5,5,5,3419048,8042.45714285714,159.418742496012,"Asia_5","SGP_5",34.19048,"SGP",46,1
"1581","SGP",1995,2008,"Singapore","Asia",1.366587,"north","SGP 1995",0,6,6,6,6,3524506,8042.45714285714,159.418742496012,"Asia_6","SGP_6",35.24506,"SGP",46,1
"1582","SGP",1996,3128,"Singapore","Asia",1.366587,"north","SGP 1996",0,7,7,7,7,3670704,8042.45714285714,159.418742496012,"Asia_7","SGP_7",36.70704,"SGP",46,1
"1583","SGP",1997,4300,"Singapore","Asia",1.366587,"north","SGP 1997",0,8,8,8,8,3796038,8042.45714285714,159.418742496012,"Asia_8","SGP_8",37.96038,"SGP",46,1
"1584","SGP",1998,5258,"Singapore","Asia",1.366587,"north","SGP 1998",0,9,9,9,9,3927213,8042.45714285714,159.418742496012,"Asia_9","SGP_9",39.27213,"SGP",46,1
"1585","SGP",1999,1355,"Singapore","Asia",1.366587,"north","SGP 1999",0,10,10,10,10,3958723,8042.45714285714,159.418742496012,"Asia_10","SGP_10",39.58723,"SGP",46,1
"1586","SGP",2000,673,"Singapore","Asia",1.366587,"north","SGP 2000",0,11,11,11,11,4027887,8042.45714285714,159.418742496012,"Asia_11","SGP_11",40.27887,"SGP",46,1
"1587","SGP",2001,2379,"Singapore","Asia",1.366587,"north","SGP 2001",0,12,12,12,12,4138012,8042.45714285714,159.418742496012,"Asia_12","SGP_12",41.38012,"SGP",46,1
"1588","SGP",2002,3947,"Singapore","Asia",1.366587,"north","SGP 2002",0,13,13,13,13,4175950,8042.45714285714,159.418742496012,"Asia_13","SGP_13",41.7595,"SGP",46,1
"1589","SGP",2003,4788,"Singapore","Asia",1.366587,"north","SGP 2003",0,14,14,14,14,4114826,8042.45714285714,159.418742496012,"Asia_14","SGP_14",41.14826,"SGP",46,1
"1590","SGP",2004,9459,"Singapore","Asia",1.366587,"north","SGP 2004",0,15,15,15,15,4166664,8042.45714285714,159.418742496012,"Asia_15","SGP_15",41.66664,"SGP",46,1
"1591","SGP",2005,14209,"Singapore","Asia",1.366587,"north","SGP 2005",0,16,16,16,16,4265762,8042.45714285714,159.418742496012,"Asia_16","SGP_16",42.65762,"SGP",46,1
"1592","SGP",2006,3136,"Singapore","Asia",1.366587,"north","SGP 2006",0,17,17,17,17,4401365,8042.45714285714,159.418742496012,"Asia_17","SGP_17",44.01365,"SGP",46,1
"1593","SGP",2007,8826,"Singapore","Asia",1.366587,"north","SGP 2007",0,18,18,18,18,4588599,8042.45714285714,159.418742496012,"Asia_18","SGP_18",45.88599,"SGP",46,1
"1594","SGP",2008,7032,"Singapore","Asia",1.366587,"north","SGP 2008",0,19,19,19,19,4839396,8042.45714285714,159.418742496012,"Asia_19","SGP_19",48.39396,"SGP",46,1
"1595","SGP",2009,4523,"Singapore","Asia",1.366587,"north","SGP 2009",0,20,20,20,20,4987573,8042.45714285714,159.418742496012,"Asia_20","SGP_20",49.87573,"SGP",46,1
"1596","SGP",2010,5392,"Singapore","Asia",1.366587,"north","SGP 2010",0,21,21,21,21,5076732,8042.45714285714,159.418742496012,"Asia_21","SGP_21",50.76732,"SGP",46,1
"1597","SGP",2011,5266,"Singapore","Asia",1.366587,"north","SGP 2011",0,22,22,22,22,5183688,8042.45714285714,159.418742496012,"Asia_22","SGP_22",51.83688,"SGP",46,1
"1598","SGP",2012,4734,"Singapore","Asia",1.366587,"north","SGP 2012",0,23,23,23,23,5312437,8042.45714285714,159.418742496012,"Asia_23","SGP_23",53.12437,"SGP",46,1
"1599","SGP",2013,22405,"Singapore","Asia",1.366587,"north","SGP 2013",0,24,24,24,24,5399162,8042.45714285714,159.418742496012,"Asia_24","SGP_24",53.99162,"SGP",46,1
"1600","SGP",2014,18326,"Singapore","Asia",1.366587,"north","SGP 2014",0,25,25,25,25,5469724,8042.45714285714,159.418742496012,"Asia_25","SGP_25",54.69724,"SGP",46,1
"1601","SGP",2015,11294,"Singapore","Asia",1.366587,"north","SGP 2015",0,26,26,26,26,5535002,8042.45714285714,159.418742496012,"Asia_26","SGP_26",55.35002,"SGP",46,1
"1602","SGP",2016,13110,"Singapore","Asia",1.366587,"north","SGP 2016",0,27,27,27,27,5607283,8042.45714285714,159.418742496012,"Asia_27","SGP_27",56.07283,"SGP",46,1
"1603","SGP",2017,2838,"Singapore","Asia",1.366587,"north","SGP 2017",0,28,28,28,28,5612253,8042.45714285714,159.418742496012,"Asia_28","SGP_28",56.12253,"SGP",46,1
